0,
1,0.013513513513513424
2,0.024444444444444515
3,0.028199566160520582
4,0.025316455696202552
5,-0.008230452674897125
6,-0.01867219917012445
7,0.012684989429175392
8,0.010438413361169066
9,-0.05165289256198347
10,0.010893246187363797
11,0.02155172413793115
12,0.025316455696202552
13,0.0041152263374484715
14,0.03278688524590167
15,0.027777777777777714
16,0.0
17,-0.00965250965250962
18,-0.005847953216374317
19,-0.011764705882352865
20,-0.01785714285714283
21,0.0040404040404039545
22,-0.004024144869215206
23,0.024242424242424263
24,0.00788954635108482
25,0.007827788649706464
26,-0.0077669902912621425
27,-0.013698630136986356
28,0.001984126984126942
29,-0.013861386138613742
30,-0.0020080321285141918
31,0.0
32,-0.07645875251509053
33,-0.08714596949891056
34,-0.03579952267303111
35,0.09405940594059403
36,0.0542986425339367
37,0.030042918454935553
38,-0.014583333333333209
39,-0.027484143763213693
40,-0.026086956521738962
41,-0.004464285714285817
42,0.0
43,0.0022421524663676653
44,0.015659955257270756
45,-0.0022026431718061203
46,0.008830022075055195
47,-0.006564551422319529
48,0.0
49,-0.0022026431718061203
50,0.013245033112582695
51,0.01307189542483671
52,-0.038709677419354965
53,-0.020134228187919434
54,0.0022831050228310015
55,0.004555808656036552
56,-0.009070294784580506
57,-0.01601830663615567
58,0.016279069767441926
59,0.0
60,0.020594965675057177
61,0.01345291479820619
62,-0.0022123893805309266
63,-0.03769401330376939
64,-0.03686635944700464
65,-0.007177033492822814
66,-0.012048192771084508
67,-0.04146341463414622
68,-0.06106870229007639
69,-0.005420054200542011
70,-0.019073569482288784
71,-0.00555555555555556
72,-0.008379888268156494
73,-0.05915492957746478
74,-0.05089820359281435
75,-0.0725552050473186
76,0.0
77,-0.07142857142857142
78,0.043956043956043994
79,0.07017543859649113
80,0.06229508196721325
81,0.02160493827160489
82,-0.015105740181268963
83,-0.003067484662576622
84,0.0
85,-0.02153846153846149
86,0.018867924528301903
87,0.02777777777777773
88,0.003003003003002939
89,0.020958083832335415
90,0.020527859237536607
91,-0.008620689655172358
92,0.02028985507246372
93,-0.011363636363636374
94,-0.0028735632183907434
95,-0.005763688760806921
96,0.03768115942028982
97,0.03631284916201114
98,-0.01617250673854449
99,0.032876712328767155
100,0.045092838196286456
101,0.0050761421319797
102,0.02020202020202022
103,0.007425742574257487
104,0.03685503685503672
105,0.10900473933649289
106,0.05341880341880342
107,-0.002028397565922878
108,0.03861788617886187
109,0.0176125244618395
110,0.019230769230769162
111,-0.022641509433962283
112,-0.07915057915057919
113,0.004192872117400517
114,0.045929018789143995
115,0.035928143712574974
116,-0.0019267822736032127
117,0.028957528957529028
118,0.052532833020637944
119,0.04099821746880562
120,0.05993150684931516
121,-0.0032310177705978126
122,0.011345218800648345
123,-0.003205128205128279
124,0.04501607717041805
125,0.012307692307692318
126,-0.034954407294832894
127,-0.023622047244094405
128,0.008064516129032228
129,-0.015999999999999945
130,0.006504065040650412
131,-0.02907915993537974
132,-0.014975041597337747
133,-0.021959459459459443
134,-0.0017271157167529857
135,0.0
136,-0.012110726643598664
137,-0.0052539404553415495
138,0.056338028169014134
139,0.029999999999999954
140,0.00970873786407775
141,-0.02724358974358973
142,-0.042833607907743106
143,0.005163511187607616
144,-0.005136986301369906
145,-0.022375215146299466
146,0.012323943661971882
147,0.020869565217391323
148,-0.017035775127768403
149,0.00866551126516477
150,-0.01546391752577317
151,-0.045375218150087375
152,0.0109689213893968
153,-0.02712477396021706
154,0.014869888475836444
155,-0.021978021978021997
156,-0.02996254681647943
157,0.02702702702702714
158,-0.003759398496240688
159,-0.04528301886792457
160,-0.08102766798418959
161,-0.04086021505376352
162,0.0
163,0.06278026905829602
164,-0.031645569620253236
165,-0.03267973856209139
166,-0.020270270270270438
167,-0.002298850574712595
168,-0.023041474654377798
169,0.03066037735849054
170,0.002288329519450752
171,-0.0022831050228310015
172,-0.011441647597253964
173,-0.004629629629629736
174,0.03720930232558143
175,0.05605381165919283
176,-0.01273885350318463
177,0.058064516129032163
178,0.06504065040650413
179,-0.007633587786259549
180,0.0
181,0.019230769230769162
182,-0.02075471698113197
183,-0.013487475915221633
184,-0.019531250000000104
185,0.045816733067729175
186,0.015238095238095252
187,0.007504690431519707
188,0.02607076350093104
189,0.025408348457350377
190,0.024778761061946843
191,-0.025906735751295398
192,-0.010638297872340358
193,-0.007168458781362013
194,0.023465703971119113
195,0.022927689594356242
196,0.01724137931034492
197,-0.028813559322033885
198,-0.024432809773124006
199,-0.025044722719141266
200,-0.012844036697247757
201,-0.03345724907063192
202,0.019230769230769162
203,-0.005660377358490613
204,0.007590132827324485
205,-0.005649717514124174
206,-0.03787878787878791
207,0.003937007874015664
208,0.013725490196078488
209,-0.03094777562862672
210,0.02594810379241515
211,0.021400778210116794
