date 	price
20/09/2014 	1.131706
21/09/2014 	1.131385
22/09/2014 	1.131385
23/09/2014 	1.126117
24/09/2014 	1.121257
26/09/2014 	1.116418
27/09/2014 	1.116632
28/09/2014 	1.117023
29/09/2014 	1.117023
30/09/2014 	1.112982
01/10/2014 	1.114952
02/10/2014 	1.110321
03/10/2014 	1.111382
04/10/2014 	1.111382
05/10/2014 	1.111382
06/10/2014 	1.116226
07/10/2014 	1.124729
08/10/2014 	1.124729
09/10/2014 	1.119077
10/10/2014 	1.116621
11/10/2014 	1.111194
12/10/2014 	1.108815
13/10/2014 	1.108815
14/10/2014 	1.114469
15/10/2014 	1.112929
16/10/2014 	1.119845
17/10/2014 	1.116373
18/10/2014 	1.118274
19/10/2014 	1.115348
20/10/2014 	1.115348
21/10/2014 	1.116586
22/10/2014 	1.118053
23/10/2014 	1.117649
24/10/2014 	1.118080
25/10/2014 	1.123426
26/10/2014 	1.121539
27/10/2014 	1.121539
28/10/2014 	1.123160
29/10/2014 	1.126385
30/10/2014 	1.130806
31/10/2014 	1.127511
01/11/2014 	1.130511
02/11/2014 	1.131372
03/11/2014 	1.131372
04/11/2014 	1.122867
05/11/2014 	1.125122
06/11/2014 	1.111484
07/11/2014 	1.110725
08/11/2014 	1.113395
09/11/2014 	1.112444
10/11/2014 	1.112444
11/11/2014 	1.114057
12/11/2014 	1.120425
13/11/2014 	1.126345
14/11/2014 	1.126768
15/11/2014 	1.134249
16/11/2014 	1.134889
17/11/2014 	1.136628
18/11/2014 	1.131655
19/11/2014 	1.130986
20/11/2014 	1.126464
21/11/2014 	1.119985
22/11/2014 	1.126019
23/11/2014 	1.126405
24/11/2014 	1.126405
25/11/2014 	1.123530
26/11/2014 	1.109517
27/11/2014 	1.108035
28/11/2014 	1.110195
29/11/2014 	1.111572
30/11/2014 	1.109520
01/12/2014 	1.109520
02/12/2014 	1.111508
03/12/2014 	1.106863
04/12/2014 	1.104087
05/12/2014 	1.102237
06/12/2014 	1.100904
07/12/2014 	1.101324
08/12/2014 	1.101324
09/12/2014 	1.095494
10/12/2014 	1.096378
11/12/2014 	1.088911
12/12/2014 	1.086548
13/12/2014 	1.084692
14/12/2014 	1.082902
15/12/2014 	1.082902
16/12/2014 	1.079574
17/12/2014 	1.072621
18/12/2014 	1.067633
19/12/2014 	1.072015
20/12/2014 	1.070756
21/12/2014 	1.070733
22/12/2014 	1.070733
23/12/2014 	1.074053
24/12/2014 	1.070984
25/12/2014 	1.073222
26/12/2014 	1.073123
27/12/2014 	1.074358
28/12/2014 	1.072987
29/12/2014 	1.072987
30/12/2014 	1.078023
31/12/2014 	1.083444
04/01/2015 	1.076966
05/01/2015 	1.076966
06/01/2015 	1.081086
07/01/2015 	1.081436
08/01/2015 	1.079282
09/01/2015 	1.085868
10/01/2015 	1.092758
11/01/2015 	1.093700
12/01/2015 	1.093700
13/01/2015 	1.089296
14/01/2015 	1.089080
15/01/2015 	1.088525
16/01/2015 	1.091840
17/01/2015 	1.087986
18/01/2015 	1.091691
19/01/2015 	1.091691
20/01/2015 	1.094946
21/01/2015 	1.094385
22/01/2015 	1.081370
23/01/2015 	1.082343
24/01/2015 	1.066534
25/01/2015 	1.065000
26/01/2015 	1.065000
27/01/2015 	1.063681
28/01/2015 	1.063705
29/01/2015 	1.077728
30/01/2015 	1.050215
31/01/2015 	1.050611
01/02/2015 	1.054377
02/02/2015 	1.054377
03/02/2015 	1.056783
04/02/2015 	1.041125
05/02/2015 	1.046227
06/02/2015 	1.048597
07/02/2015 	1.055061
08/02/2015 	1.054949
09/02/2015 	1.054949
10/02/2015 	1.058441
11/02/2015 	1.054420
12/02/2015 	1.048963
13/02/2015 	1.053211
14/02/2015 	1.052038
15/02/2015 	1.051650
16/02/2015 	1.052345
17/02/2015 	1.054113
18/02/2015 	1.060056
19/02/2015 	1.058239
20/02/2015 	1.060643
21/02/2015 	1.063735
22/02/2015 	1.067170
23/02/2015 	1.067170
24/02/2015 	1.061458
25/02/2015 	1.061220
26/02/2015 	1.068811
27/02/2015 	1.060875
28/02/2015 	1.063394
01/03/2015 	1.064826
02/03/2015 	1.064826
03/03/2015 	1.061561
04/03/2015 	1.067904
05/03/2015 	1.069806
06/03/2015 	1.065056
07/03/2015 	1.064608
08/03/2015 	1.062745
09/03/2015 	1.062745
10/03/2015 	1.064059
11/03/2015 	1.057203
12/03/2015 	1.051769
13/03/2015 	1.061681
14/03/2015 	1.062484
15/03/2015 	1.063867
16/03/2015 	1.063867
17/03/2015 	1.064316
18/03/2015 	1.057445
19/03/2015 	1.064065
20/03/2015 	1.059057
21/03/2015 	1.074182
22/03/2015 	1.071984
23/03/2015 	1.071984
24/03/2015 	1.074268
25/03/2015 	1.075538
26/03/2015 	1.073374
27/03/2015 	1.072581
28/03/2015 	1.062075
29/03/2015 	1.061643
30/03/2015 	1.061643
31/03/2015 	1.051833
01/04/2015 	1.046060
02/04/2015 	1.037163
03/04/2015 	1.027488
04/04/2015 	1.031276
05/04/2015 	1.030436
06/04/2015 	1.030436
07/04/2015 	1.031343
08/04/2015 	1.040093
09/04/2015 	1.043818
10/04/2015 	1.045824
11/04/2015 	1.049718
12/04/2015 	1.051141
13/04/2015 	1.051141
14/04/2015 	1.040718
15/04/2015 	1.037455
16/04/2015 	1.042153
17/04/2015 	1.055840
18/04/2015 	1.046718
19/04/2015 	1.047583
20/04/2015 	1.047583
21/04/2015 	1.040277
22/04/2015 	1.042918
23/04/2015 	1.046837
24/04/2015 	1.046010
25/04/2015 	1.043102
26/04/2015 	1.042121
27/04/2015 	1.042121
28/04/2015 	1.043249
29/04/2015 	1.057146
30/04/2015 	1.061684
01/05/2015 	1.046994
02/05/2015 	1.041355
03/05/2015 	1.044620
04/05/2015 	1.044620
05/05/2015 	1.045337
06/05/2015 	1.058482
07/05/2015 	1.057216
08/05/2015 	1.053335
09/05/2015 	1.053496
10/05/2015 	1.054023
11/05/2015 	1.054023
12/05/2015 	1.057179
13/05/2015 	1.065341
14/05/2015 	1.074376
15/05/2015 	1.066800
16/05/2015 	1.061451
17/05/2015 	1.061094
18/05/2015 	1.061094
19/05/2015 	1.060724
20/05/2015 	1.057535
21/05/2015 	1.054328
22/05/2015 	1.053910
23/05/2015 	1.045408
24/05/2015 	1.045766
25/05/2015 	1.045766
26/05/2015 	1.050297
27/05/2015 	1.045041
28/05/2015 	1.043582
29/05/2015 	1.031357
30/05/2015 	1.032569
31/05/2015 	1.030248
01/06/2015 	1.029815
02/06/2015 	1.031262
03/06/2015 	1.048235
04/06/2015 	1.045311
05/06/2015 	1.034550
06/06/2015 	1.033842
07/06/2015 	1.035179
08/06/2015 	1.035179
09/06/2015 	1.040054
10/06/2015 	1.037391
11/06/2015 	1.041804
12/06/2015 	1.042377
13/06/2015 	1.040832
14/06/2015 	1.038840
15/06/2015 	1.038840
16/06/2015 	1.044904
17/06/2015 	1.040521
18/06/2015 	1.033712
19/06/2015 	1.040985
20/06/2015 	1.037072
21/06/2015 	1.035945
22/06/2015 	1.035945
23/06/2015 	1.032240
24/06/2015 	1.036714
25/06/2015 	1.036597
26/06/2015 	1.040688
27/06/2015 	1.031453
28/06/2015 	1.032798
29/06/2015 	1.032798
30/06/2015 	1.037895
01/07/2015 	1.038414
02/07/2015 	1.035347
03/07/2015 	1.028750
04/07/2015 	1.013416
05/07/2015 	1.011704
06/07/2015 	1.010792
07/07/2015 	1.012880
08/07/2015 	1.007865
09/07/2015 	1.004111
10/07/2015 	1.004615
11/07/2015 	1.001928
12/07/2015 	1.006117
13/07/2015 	1.005967
14/07/2015 	1.004664
15/07/2015 	1.014053
16/07/2015 	1.007268
17/07/2015 	1.012326
18/07/2015 	1.008431
19/07/2015 	1.008702
20/07/2015 	1.008702
21/07/2015 	1.011287
22/07/2015 	1.013393
23/07/2015 	1.007184
24/07/2015 	1.008516
25/07/2015 	0.998749
26/07/2015 	0.997600
27/07/2015 	0.999453
28/07/2015 	0.997438
29/07/2015 	1.000660
30/07/2015 	0.999407
31/07/2015 	1.002236
01/08/2015 	1.002780
02/08/2015 	1.002594
03/08/2015 	1.002594
04/08/2015 	1.001137
05/08/2015 	1.020500
06/08/2015 	1.018435
07/08/2015 	1.016737
08/08/2015 	1.026313
09/08/2015 	1.027309
10/08/2015 	1.025787
11/08/2015 	1.023528
12/08/2015 	1.022566
13/08/2015 	1.035844
14/08/2015 	1.027986
15/08/2015 	1.037125
16/08/2015 	1.036933
17/08/2015 	1.036933
18/08/2015 	1.039500
19/08/2015 	1.030985
20/08/2015 	1.030980
21/08/2015 	1.032289
22/08/2015 	1.030746
23/08/2015 	1.030740
24/08/2015 	1.030740
25/08/2015 	1.014548
26/08/2015 	1.005801
27/08/2015 	0.998695
28/08/2015 	1.002147
29/08/2015 	1.006513
30/08/2015 	1.009433
31/08/2015 	1.009433
01/09/2015 	1.004584
02/09/2015 	0.994427
03/09/2015 	0.995869
04/09/2015 	0.994200
05/09/2015 	0.985783
06/09/2015 	0.984444
07/09/2015 	0.984444
08/09/2015 	0.989337
09/09/2015 	0.996571
10/09/2015 	0.994032
11/09/2015 	1.001169
12/09/2015 	0.999901
13/09/2015 	1.001843
14/09/2015 	1.007128
15/09/2015 	1.004158
16/09/2015 	0.999216
17/09/2015 	1.003955
18/09/2015 	1.001426
19/09/2015 	1.010256
20/09/2015 	1.012872
21/09/2015 	1.005811
22/09/2015 	1.005858
23/09/2015 	1.004064
24/09/2015 	0.999474
25/09/2015 	0.998457
26/09/2015 	1.000628
27/09/2015 	1.001651
28/09/2015 	1.001651
29/09/2015 	0.998710
30/09/2015 	0.999346
01/10/2015 	0.998317
02/10/2015 	1.004544
03/10/2015 	1.007343
04/10/2015 	1.012473
05/10/2015 	1.012473
06/10/2015 	1.006827
07/10/2015 	1.016276
08/10/2015 	1.016589
09/10/2015 	1.019306
10/10/2015 	1.023264
11/10/2015 	1.023042
12/10/2015 	1.023042
13/10/2015 	1.030561
14/10/2015 	1.019909
15/10/2015 	1.004959
16/10/2015 	1.010368
17/10/2015 	1.006039
18/10/2015 	1.005375
19/10/2015 	1.005375
20/10/2015 	1.007581
21/10/2015 	1.010019
22/10/2015 	1.007048
23/10/2015 	1.006610
24/10/2015 	1.008780
25/10/2015 	1.009059
26/10/2015 	1.008586
27/10/2015 	1.009851
28/10/2015 	1.006743
29/10/2015 	0.994429
30/10/2015 	0.993689
31/10/2015 	1.000396
01/11/2015 	1.000321
02/11/2015 	1.000321
03/11/2015 	1.000707
04/11/2015 	1.003585
05/11/2015 	1.002439
06/11/2015 	1.005686
07/11/2015 	0.998713
08/11/2015 	1.000560
09/11/2015 	1.000560
10/11/2015 	1.002574
11/11/2015 	0.999828
12/11/2015 	1.002728
13/11/2015 	1.009819
14/11/2015 	1.013240
15/11/2015 	1.015659
16/11/2015 	1.015659
17/11/2015 	1.008105
18/11/2015 	1.012742
19/11/2015 	1.007735
20/11/2015 	1.018277
21/11/2015 	1.022217
22/11/2015 	1.022325
23/11/2015 	1.022325
24/11/2015 	1.019571
25/11/2015 	1.022546
26/11/2015 	1.017617
27/11/2015 	1.017716
28/11/2015 	1.016393
29/11/2015 	1.017441
30/11/2015 	1.017441
01/12/2015 	1.020025
02/12/2015 	1.030427
03/12/2015 	1.032439
04/12/2015 	1.022299
05/12/2015 	1.025766
06/12/2015 	1.026806
07/12/2015 	1.026806
08/12/2015 	1.020929
09/12/2015 	1.015907
10/12/2015 	1.012613
11/12/2015 	1.023497
12/12/2015 	1.018364
13/12/2015 	1.016066
14/12/2015 	1.016066
15/12/2015 	1.020290
16/12/2015 	1.010858
17/12/2015 	1.015660
18/12/2015 	1.010087
19/12/2015 	1.016658
20/12/2015 	1.013557
21/12/2015 	1.013557
22/12/2015 	1.009401
23/12/2015 	1.014875
24/12/2015 	1.015544
25/12/2015 	1.021340
26/12/2015 	1.023480
27/12/2015 	1.025083
28/12/2015 	1.025083
29/12/2015 	1.022430
30/12/2015 	1.030325
31/12/2015 	1.031282
01/01/2016 	1.033801
02/01/2016 	1.034064
03/01/2016 	1.034064
04/01/2016 	1.034064
05/01/2016 	1.022051
06/01/2016 	1.020731
07/01/2016 	1.015270
08/01/2016 	1.004879
09/01/2016 	1.005540
10/01/2016 	1.003028
11/01/2016 	1.003028
12/01/2016 	1.002354
13/01/2016 	1.002967
14/01/2016 	1.002956
15/01/2016 	1.002265
16/01/2016 	0.989762
17/01/2016 	0.989773
18/01/2016 	0.989773
19/01/2016 	0.988932
20/01/2016 	0.994774
21/01/2016 	0.986875
22/01/2016 	1.003671
23/01/2016 	1.000974
24/01/2016 	1.004499
25/01/2016 	1.004499
26/01/2016 	0.995793
27/01/2016 	0.999016
28/01/2016 	1.010571
29/01/2016 	1.010632
30/01/2016 	1.006583
31/01/2016 	1.008802
01/02/2016 	1.008802
02/02/2016 	1.008432
03/02/2016 	1.006947
04/02/2016 	1.014387
05/02/2016 	1.007909
06/02/2016 	0.996737
07/02/2016 	0.995693
08/02/2016 	0.995693
09/02/2016 	0.996608
10/02/2016 	0.988952
11/02/2016 	0.987465
12/02/2016 	0.984756
13/02/2016 	0.991321
14/02/2016 	0.993345
15/02/2016 	0.992922
16/02/2016 	1.000596
17/02/2016 	0.997813
18/02/2016 	1.007815
19/02/2016 	1.002523
20/02/2016 	1.001182
21/02/2016 	1.004934
22/02/2016 	1.004934
23/02/2016 	1.013317
24/02/2016 	1.015138
25/02/2016 	1.009656
26/02/2016 	1.010060
27/02/2016 	1.004272
28/02/2016 	1.002884
29/02/2016 	1.002884
01/03/2016 	1.004939
02/03/2016 	1.005552
03/03/2016 	1.017529
04/03/2016 	1.022950
05/03/2016 	1.021025
06/03/2016 	1.022510
07/03/2016 	1.022510
08/03/2016 	1.029636
09/03/2016 	1.029692
10/03/2016 	1.037037
11/03/2016 	1.028911
12/03/2016 	1.039035
13/03/2016 	1.040979
14/03/2016 	1.040979
15/03/2016 	1.034042
16/03/2016 	1.029625
17/03/2016 	1.028399
18/03/2016 	1.031266
19/03/2016 	1.032345
20/03/2016 	1.033458
21/03/2016 	1.033458
22/03/2016 	1.031448
23/03/2016 	1.037419
24/03/2016 	1.030248
25/03/2016 	1.029802
26/03/2016 	1.030284
27/03/2016 	1.030413
28/03/2016 	1.030413
29/03/2016 	1.033316
30/03/2016 	1.033105
31/03/2016 	1.035291
01/04/2016 	1.033555
02/04/2016 	1.035504
03/04/2016 	1.037183
04/04/2016 	1.036149
05/04/2016 	1.029770
06/04/2016 	1.020660
07/04/2016 	1.023936
08/04/2016 	1.015406
09/04/2016 	1.018250
10/04/2016 	1.019191
11/04/2016 	1.019191
12/04/2016 	1.021379
13/04/2016 	1.032014
14/04/2016 	1.034250
15/04/2016 	1.050073
16/04/2016 	1.047663
17/04/2016 	1.047190
18/04/2016 	1.047190
19/04/2016 	1.047445
20/04/2016 	1.043726
21/04/2016 	1.049898
22/04/2016 	1.044556
23/04/2016 	1.043703
24/04/2016 	1.044163
25/04/2016 	1.044163
26/04/2016 	1.043394
27/04/2016 	1.047477
28/04/2016 	1.025679
29/04/2016 	1.028790
30/04/2016 	1.023099
01/05/2016 	1.022294
02/05/2016 	1.022294
03/05/2016 	1.027997
04/05/2016 	1.012638
05/05/2016 	1.012539
06/05/2016 	1.014536
07/05/2016 	1.002098
08/05/2016 	1.003142
09/05/2016 	1.003142
10/05/2016 	1.001989
11/05/2016 	1.006760
12/05/2016 	1.009138
13/05/2016 	1.005000
14/05/2016 	0.997952
15/05/2016 	1.001759
16/05/2016 	1.001759
17/05/2016 	0.997861
18/05/2016 	1.004568
19/05/2016 	1.004104
20/05/2016 	0.996789
21/05/2016 	0.998450
22/05/2016 	0.998252
23/05/2016 	0.999479
24/05/2016 	0.994992
25/05/2016 	0.991546
26/05/2016 	0.992336
27/05/2016 	0.991637
28/05/2016 	0.990259
29/05/2016 	0.992659
30/05/2016 	0.991410
31/05/2016 	0.992642
01/06/2016 	0.996025
02/06/2016 	0.998988
03/06/2016 	0.993258
04/06/2016 	0.998442
05/06/2016 	0.984752
06/06/2016 	0.984752
07/06/2016 	0.999197
08/06/2016 	1.007355
09/06/2016 	1.006004
10/06/2016 	1.005712
11/06/2016 	1.003761
12/06/2016 	1.006653
13/06/2016 	1.006653
14/06/2016 	1.001644
15/06/2016 	0.997722
16/06/2016 	1.003876
17/06/2016 	0.993232
18/06/2016 	0.997593
19/06/2016 	0.997337
20/06/2016 	0.997337
21/06/2016 	1.001663
22/06/2016 	1.002004
23/06/2016 	1.003923
24/06/2016 	1.016557
25/06/2016 	1.009666
26/06/2016 	1.012622
27/06/2016 	1.012622
28/06/2016 	0.999853
29/06/2016 	0.997975
30/06/2016 	1.001426
01/07/2016 	1.004500
02/07/2016 	1.008146
03/07/2016 	1.009187
04/07/2016 	1.009187
05/07/2016 	1.014378
06/07/2016 	1.007579
07/07/2016 	1.013330
08/07/2016 	1.009447
09/07/2016 	1.017562
10/07/2016 	1.018345
11/07/2016 	1.018345
12/07/2016 	1.017930
13/07/2016 	1.028408
14/07/2016 	1.025672
15/07/2016 	1.025616
16/07/2016 	1.022833
17/07/2016 	1.021471
18/07/2016 	1.021471
19/07/2016 	1.023986
20/07/2016 	1.016116
21/07/2016 	1.015371
22/07/2016 	1.015476
23/07/2016 	1.012884
24/07/2016 	1.014550
25/07/2016 	1.014550
26/07/2016 	1.017278
27/07/2016 	1.021304
28/07/2016 	1.013743
29/07/2016 	1.016175
30/07/2016 	1.019376
31/07/2016 	1.017860
01/08/2016 	1.017860
02/08/2016 	1.014356
03/08/2016 	1.017429
04/08/2016 	1.018452
05/08/2016 	1.024206
06/08/2016 	1.025727
07/08/2016 	1.025827
08/08/2016 	1.025827
09/08/2016 	1.031529
10/08/2016 	1.030716
11/08/2016 	1.035071
12/08/2016 	1.034749
13/08/2016 	1.029904
14/08/2016 	1.028594
15/08/2016 	1.028594
16/08/2016 	1.032026
17/08/2016 	1.031559
18/08/2016 	1.025632
19/08/2016 	1.029211
20/08/2016 	1.025888
21/08/2016 	1.026726
22/08/2016 	1.026844
23/08/2016 	1.029667
24/08/2016 	1.030833
25/08/2016 	1.030390
26/08/2016 	1.030242
27/08/2016 	1.029523
28/08/2016 	1.036258
29/08/2016 	1.027718
30/08/2016 	1.030048
31/08/2016 	1.024138
01/09/2016 	1.023833
02/09/2016 	1.027358
03/09/2016 	1.028219
04/09/2016 	1.029560
05/09/2016 	1.029828
06/09/2016 	1.029654
07/09/2016 	1.034414
08/09/2016 	1.032899
09/09/2016 	1.032715
10/09/2016 	1.025621
11/09/2016 	1.024532
14/09/2016 	1.020754
15/09/2016 	1.018914
16/09/2016 	1.023716
17/09/2016 	1.024354
18/09/2016 	1.025094
19/09/2016 	1.024948
20/09/2016 	1.026947
21/09/2016 	1.027936
22/09/2016 	1.029589
23/09/2016 	1.036214
24/09/2016 	1.035069
25/09/2016 	1.036136
26/09/2016 	1.036136
