date 	price
06/08/2014 	1.336450
07/08/2014 	1.338106
08/08/2014 	1.335604
09/08/2014 	1.341085
10/08/2014 	1.341175
11/08/2014 	1.341103
12/08/2014 	1.338650
13/08/2014 	1.336529
14/08/2014 	1.336791
15/08/2014 	1.336621
16/08/2014 	1.339351
17/08/2014 	1.339800
18/08/2014 	1.339899
19/08/2014 	1.336375
20/08/2014 	1.331705
21/08/2014 	1.328930
22/08/2014 	1.328120
23/08/2014 	1.323850
25/08/2014 	1.324600
26/08/2014 	1.319550
27/08/2014 	1.316960
28/08/2014 	1.319985
29/08/2014 	1.318065
30/08/2014 	1.314400
31/08/2014 	1.313379
01/09/2014 	1.313301
02/09/2014 	1.312905
03/09/2014 	1.313155
04/09/2014 	1.314026
05/09/2014 	1.295380
06/09/2014 	1.295505
08/09/2014 	1.295135
09/09/2014 	1.290826
10/09/2014 	1.291489
11/09/2014 	1.290606
12/09/2014 	1.292400
13/09/2014 	1.295500
14/09/2014 	1.295500
